0,1,2,3,4,5,6,7,8,9,10,11
0.19642624238631715,-0.5458980123868238,-0.6789613380754322,0.07047248607612056,-0.11274805175197775,0.14196130834871773,0.4283855379842615,0.18851561735582237,-1.353756700173098,0.08246428939759883,1.4346376113208352,0.21389788678156024
1.0081762988495997,-0.6606337541906906,-0.6789613380754322,-0.7542704469863103,-0.3872757510201236,-0.02428233367477757,-0.8867718182886976,-0.22719213485451908,-0.03863353336513821,0.41080485423124957,1.2506966953432002,0.3389400304491048
1.5764013383738973,0.3719879220441108,1.4728379127367937,-0.2904156165953269,0.25021810097167824,-0.11320993775548892,0.49097482323223085,0.07131151928527427,-0.8878965631529212,1.0712429671757788,0.08451971925580344,0.6213740709804131
0.2776012480326454,1.2898738564750454,-0.6789613380754322,0.23060350056408838,-0.04641921166034518,0.5395866463401785,-0.6579297441008091,0.060188219148156745,-0.38383589489708925,0.6205038418892351,-0.9917243414567373,0.5095114563928103
0.6023012706179584,1.519345340082779,-0.6789613380754322,1.838267309223193,-0.26383040973847405,-0.43635132710609936,0.2965568559307258,-0.1840466961324789,0.19103551418580922,-0.7472358069842105,0.043066266075205424,0.0011737521276278847
0.9270012932032714,0.14251643843637712,1.4728379127367937,1.4462088795397332,-0.013254791614528817,-0.6886904839083726,0.36736098486749125,-0.07673755830660589,-0.6945646062895473,-0.47623867111879825,-1.6750739781253725,0.49753006632013624
0.35877625367897364,-1.807991172229359,-0.6789613380754322,-0.22822446054258388,0.7053076427114905,1.780041760587044,1.080096470628744,0.33951612274482107,-1.5773695659427829,1.560441737063433,1.1247906138183998,1.776271152258264
1.6575763440202256,-0.431162270582957,-0.6789613380754322,1.321191201056304,0.25943043987329384,0.5353385123872786,0.19563163346837503,0.07204511116548296,0.08179131205457743,-0.2920476225535796,-0.24865362817198525,0.11521480127389881
1.3328763214349126,0.25725218024024393,-0.6789613380754322,0.6306974462038817,0.26864277877490955,1.0453977956654987,0.5324402247090109,0.27448234955050815,-1.1916373724900762,1.8118630126948614,-0.058529824262327154,1.10999694248965
-0.047098774552667574,0.9456666310634448,-0.6789613380754322,0.5755700692941483,-0.3964880899217392,-0.3125890246116061,0.05832638895564172,-0.34066003241888815,0.1700718080199013,-0.9721604637130735,-0.44805176397967533,-0.6158678366150886
-1.5894238818329043,-0.7753694959945574,-0.6789613380754322,-0.041688366877174095,0.42341007232205213,0.6135041771206424,0.5887705814321833,0.15792654197874914,-1.4643984827153897,0.8398918916832342,1.584291603311808,1.191361473255901
